,date,symbol,actualEarningResult,estimatedEarning
13386,2020-09-10,NCNO,-0.01,-0.05
13387,2020-09-09,NCNO,-0.01,-0.05
13388,2021-08-02,NCSM,-2.41,-2.3
13389,2021-05-03,NCSM,-1.18,-1.4
13390,2021-03-02,NCSM,-2.7,-1.75
13391,2020-11-05,NCSM,-0.1,-0.16
13392,2020-08-10,NCSM,-0.2,-0.27
13393,2020-05-06,NCSM,-0.01,-0.02
13394,2020-03-02,NCSM,-0.04,-0.05
13395,2019-11-04,NCSM,-0.07,-0.03
13396,2019-08-05,NCSM,-0.11,-0.2
13397,2019-05-06,NCSM,-0.04,-0.03
13398,2019-03-07,NCSM,-0.06,-0.04
13399,2018-11-06,NCSM,0.11,0.18
13400,2021-10-27,NDLS,0.12,0.09
13401,2021-08-03,NDLS,0.1,0.11
13402,2021-04-29,NDLS,-0.02,-0.01
13403,2021-02-26,NDLS,-0.04,0.01
13404,2021-02-25,NDLS,-0.04,0.01
13405,2020-08-06,NDLS,-0.18,-0.21
13406,2020-05-06,NDLS,-0.09,-0.07
13407,2020-02-26,NDLS,0.07,0.06
13408,2019-11-07,NDLS,0.09,0.07
13409,2019-08-06,NDLS,0.05,0.05
13410,2019-05-09,NDLS,-0.03,-0.05
13411,2019-03-14,NDLS,0.01,0.03
13412,2018-10-23,NDLS,0.04,0.04
13413,2021-11-15,NDRA,-0.06,-0.07
13414,2021-08-12,NDRA,-0.08,-0.07
13415,2021-05-17,NDRA,-0.06,-0.07
13416,2021-03-25,NDRA,-0.1,-0.14
13417,2020-11-16,NDRA,-0.15,-0.17
13418,2020-08-17,NDRA,-0.2,-0.27
13419,2020-08-14,NDRA,-0.2,-0.27
13420,2020-05-14,NDRA,-0.29,-0.33
13421,2020-03-26,NDRA,-1.2,-0.29
13422,2019-11-13,NDRA,-0.46,-0.3
13423,2019-08-08,NDRA,-0.31,-0.31
13424,2019-05-14,NDRA,-0.37,-0.3
13425,2021-10-29,NECB,0.05,0.19
13426,2021-09-21,NEOG,0.16,0.16
13427,2021-07-20,NEOG,0.15,0.17
13428,2021-03-23,NEOG,0.25,0.26
13429,2020-12-22,NEOG,0.3,0.31
13430,2020-09-22,NEOG,0.3,0.28
13431,2020-07-21,NEOG,0.31,0.3
13432,2020-03-24,NEOG,0.23,0.27
13433,2019-12-23,NEOG,0.31,0.32
13434,2019-09-24,NEOG,0.28,0.3
13435,2019-07-23,NEOG,0.3,0.3
13436,2019-03-26,NEOG,0.25,0.27
13437,2018-12-20,NEOG,0.31,0.3
13438,2018-09-25,NEOG,0.29,0.28
13439,2021-10-20,NEP,0.24,0.6
13440,2021-07-23,NEP,-0.96,0.58
13441,2021-04-21,NEP,2.66,0.28
13442,2021-01-26,NEP,0.85,0.3
13443,2020-10-21,NEP,0.76,0.45
13444,2020-07-24,NEP,0.69,0.36
13445,2020-04-22,NEP,-3.39,0.2
13446,2020-01-24,NEP,0.5,0.2
13447,2019-10-22,NEP,-1.21,0.4
13448,2019-07-24,NEP,-0.49,0.41
13449,2019-04-23,NEP,-0.38,0.45
13450,2019-01-25,NEP,-0.39,0.56
13451,2018-10-23,NEP,0.58,0.52
13452,2021-11-08,NERV,-0.22,-0.22
13453,2021-08-02,NERV,-0.25,-0.17
13454,2021-05-12,NERV,-0.21,0.33
13455,2021-03-08,NERV,-0.18,-0.19
13456,2020-11-02,NERV,-0.19,-0.23
13457,2020-08-03,NERV,0.73,-0.29
13458,2020-05-04,NERV,-0.31,-0.36
13459,2020-03-09,NERV,-0.77,-0.38
13460,2019-11-04,NERV,-0.36,-0.37
13461,2019-08-05,NERV,-0.32,-0.42
13462,2019-05-06,NERV,-0.41,-0.35
13463,2019-03-12,NERV,-0.34,-0.35
13464,2018-11-05,NERV,-0.31,-0.38
13465,2021-11-03,NESR,0.08,0.09
13466,2021-08-04,NESR,0.14,0.17
13467,2021-07-09,NESR,0.12,0.14
13468,2021-02-24,NESR,0.2,0.14
13469,2020-10-28,NESR,0.16,0.1
13470,2020-08-04,NESR,0.14,0.1
13471,2020-05-06,NESR,0.15,0.15
13472,2020-02-26,NESR,0.21,0.21
13473,2019-11-06,NESR,0.19,0.2
13474,2019-08-07,NESR,0.19,0.2
13475,2019-05-13,NESR,0.17,0.17
13476,2019-02-25,NESR,0.21,0.29
13477,2018-11-08,NESR,0.19,0.13
13478,2021-08-05,NET,-0.02,-0.04
13479,2021-05-06,NET,-0.03,-0.03
13480,2021-02-11,NET,-0.02,-0.03
13481,2020-11-05,NET,-0.02,-0.05
13482,2020-08-06,NET,-0.03,-0.06
13483,2020-06-30,NET,-0.16499999999999998,-0.3333
13484,2020-05-07,NET,-0.04,-0.06
13485,2020-03-31,NET,-0.22,-0.3333
13486,2020-02-13,NET,-0.06,-0.07
13487,2019-12-31,NET,-0.32999999999999996,-0.38885000000000003
13488,2019-11-07,NET,-0.15,-0.15
13489,2019-09-30,NET,-0.825,-0.8332499999999999
13490,2021-08-17,NETI,1.19,0.21
13491,2021-05-18,NETI,3.84,-0.14
13492,2021-02-02,NETI,-40.9,-7.24
13493,2021-11-08,NEWR,-0.1,-0.13
13494,2021-08-03,NEWR,-0.25,-0.38
13495,2021-05-13,NEWR,-0.27,-0.45
13496,2021-02-04,NEWR,-0.14,-0.14
13497,2020-11-05,NEWR,-0.07,0.01
13498,2020-08-04,NEWR,0.15,0.03
13499,2020-05-14,NEWR,0.14,0.03
13500,2020-02-04,NEWR,0.09,0.12
13501,2019-11-05,NEWR,0.24,0.15
13502,2019-08-06,NEWR,0.19,0.09
13503,2019-05-14,NEWR,0.13,0.06
13504,2019-02-06,NEWR,0.19,0.12
13505,2018-11-06,NEWR,0.2,0.12
13506,2021-11-08,NEX,-0.11,-0.09
13507,2021-08-04,NEX,-0.19,-0.15
13508,2021-05-04,NEX,-0.23,-0.29
13509,2021-02-15,NEX,-0.3,-0.34
13510,2020-11-03,NEX,-0.38,-0.37
13511,2020-08-03,NEX,-0.37,-0.53
13512,2020-06-30,NEX,-1.295,-1.87355
13513,2020-05-05,NEX,-0.09,-0.17
13514,2020-03-31,NEX,-0.315,-0.6009500000000001
13515,2020-03-10,NEX,-0.09,-0.22
13516,2019-12-31,NEX,-0.315,-0.7777000000000001
13517,2019-11-06,NEX,0.11,0.06
13518,2019-09-30,NEX,0.385,0.21209999999999998
13519,2019-07-29,NEX,0.06,-0.04
13520,2019-05-06,NEX,-0.13,-0.14
13521,2019-02-25,NEX,0.11,0.01
13522,2018-10-31,NEX,0.22,0.22
13523,2021-11-12,NEXI,-0.65,-0.64
13524,2021-08-09,NEXI,-0.54,-0.51
13525,2021-05-17,NEXI,-0.71,-0.66
13526,2021-11-10,NEXT,-0.07,-0.09
13527,2021-08-02,NEXT,-0.09,-0.07
13528,2021-05-13,NEXT,-0.05,-0.06
13529,2021-03-25,NEXT,-0.07,-0.09
13530,2020-11-04,NEXT,-0.07,-0.06
13531,2020-08-06,NEXT,-0.04,-0.08
13532,2020-05-18,NEXT,-0.09,-0.1
13533,2020-03-03,NEXT,-0.12,-0.09
13534,2019-11-05,NEXT,-0.07,-0.12
13535,2019-08-06,NEXT,-0.07,-0.13
13536,2019-05-07,NEXT,-0.16,-0.11
13537,2019-03-06,NEXT,-0.1,-0.09
13538,2018-11-09,NEXT,-0.06,-0.09
13539,2021-11-02,NFE,-0.05,0.35
13540,2021-08-04,NFE,-0.03,-0.02
13541,2020-10-29,NFE,-0.08,0.12
13542,2020-08-03,NFE,-0.24,-0.3
13543,2020-05-04,NFE,-0.31,-0.17
13544,2020-03-04,NFE,-0.08,-0.21
13545,2019-11-11,NFE,-0.3,-0.16
13546,2019-08-12,NFE,-0.28,-0.1
13547,2019-05-15,NFE,-0.96,-0.19
13548,2019-03-26,NFE,-0.51,-0.18
13549,2021-10-19,NFLX,3.19,2.56
13550,2021-07-20,NFLX,2.97,3.16
13551,2021-04-20,NFLX,3.75,2.97
13552,2021-01-19,NFLX,1.19,1.39
13553,2020-10-20,NFLX,1.74,2.14
13554,2020-07-16,NFLX,1.59,1.81
13555,2020-04-21,NFLX,1.57,1.65
13556,2020-01-21,NFLX,1.3,0.53
13557,2019-10-16,NFLX,1.47,1.04
13558,2019-07-17,NFLX,0.6,0.56
13559,2019-04-16,NFLX,0.76,0.57
13560,2019-01-17,NFLX,0.3,0.24
13561,2018-10-16,NFLX,0.89,0.68
13562,2021-11-04,NGM,-0.37,-0.35
13563,2021-08-05,NGM,-0.48,-0.37
13564,2021-05-06,NGM,-0.36,-0.42
13565,2021-03-04,NGM,-0.4,-0.47
13566,2020-11-12,NGM,-0.43,-0.38
13567,2020-08-12,NGM,-0.38,-0.31
13568,2020-05-13,NGM,-0.28,-0.27
13569,2020-03-17,NGM,-0.24,-0.27
13570,2019-11-12,NGM,-0.17,-0.28
13571,2019-08-12,NGM,-0.13,-0.24
13572,2019-05-16,NGM,-1.21,-0.28
13573,2021-11-10,NGMS,0.06,0.08
13574,2021-08-11,NGMS,0.1,0.11
13575,2021-05-13,NGMS,0.15,0.08
13576,2021-03-10,NGMS,0.1,0.03
13577,2021-11-11,NGS,-0.1,-0.07
13578,2021-08-11,NGS,-0.17,-0.04
13579,2021-05-13,NGS,-0.03,-0.08
13580,2021-03-31,NGS,-0.11,-0.09
13581,2020-11-17,NGS,-0.04,-0.07
13582,2020-11-16,NGS,-0.04,-0.07
13583,2020-08-18,NGS,0.01,-0.15
13584,2020-05-07,NGS,-0.06,-0.09
13585,2020-03-31,NGS,-0.11,0.03
13586,2019-11-07,NGS,0.1,0.03
13587,2019-08-06,NGS,0.04,0.05
13588,2019-05-09,NGS,0.03,0.03
13589,2019-03-14,NGS,0.03,0.02
13590,2018-11-08,NGS,0.02,0.02
13591,2020-02-06,NGVC,0.08,0.09
13592,2019-11-14,NGVC,0.06,0.06
13593,2019-08-01,NGVC,0.09,0.07
13594,2019-05-02,NGVC,0.17,0.16
13595,2019-02-07,NGVC,0.1,0.05
13596,2018-11-15,NGVC,0.12,0.04
13597,2021-11-04,NH,-0.1,-0.08
13598,2021-08-05,NH,-0.08,-0.09
13599,2021-05-06,NH,-0.09,-0.07
13600,2021-02-25,NH,-0.06,-0.08
13601,2020-11-05,NH,-0.07,-0.06
13602,2020-08-06,NH,-0.07,-0.05
13603,2020-05-07,NH,-0.06,-0.06
13604,2020-02-28,NH,-0.04,-0.05
13605,2019-11-07,NH,-0.07,-0.04
13606,2019-08-08,NH,-0.04,-0.09
13607,2019-05-09,NH,-0.1,-0.1
13608,2019-03-28,NH,-0.08,-0.09
13609,2018-11-15,NH,-0.1,-0.12
13610,2021-11-03,NINE,-0.51,-0.42
13611,2021-08-04,NINE,-0.78,-0.58
13612,2021-05-06,NINE,-0.85,-0.72
13613,2021-03-08,NINE,-1.2,-0.84
13614,2020-11-05,NINE,-1.13,-0.89
13615,2020-08-06,NINE,-1.13,-1.0
13616,2020-05-07,NINE,-0.51,-0.37
13617,2020-03-09,NINE,-0.49,-0.48
13618,2019-11-08,NINE,-0.22,-0.25
13619,2019-08-12,NINE,0.26,0.25
13620,2019-05-07,NINE,0.28,0.22
13621,2019-03-06,NINE,0.68,0.49
13622,2018-11-12,NINE,0.68,0.56
13623,2021-11-22,NIU,1.28,1.79
13624,2021-08-16,NIU,1.29,1.03
13625,2021-05-17,NIU,0.09,0.25
13626,2021-03-08,NIU,0.86,0.58
13627,2020-11-23,NIU,1.14,1.43
13628,2020-08-17,NIU,0.87,0.63
13629,2020-05-18,NIU,-0.25,-0.11
13630,2020-03-16,NIU,0.89,0.5
13631,2019-11-25,NIU,0.95,0.45
13632,2019-08-23,NIU,0.67,0.39
13633,2019-05-13,NIU,0.19,0.1
13634,2019-03-18,NIU,-0.11,0.1
13635,2021-11-04,NKLA,-0.22,-0.28
13636,2021-08-03,NKLA,-0.2,-0.29
13637,2021-05-07,NKLA,-0.14,-0.27
13638,2021-02-25,NKLA,-0.17,-0.23
13639,2020-11-09,NKLA,-0.16,-0.19
13640,2020-08-04,NKLA,-0.16,-0.13
13641,2020-06-30,NKLA,-1.155,-0.4641
13642,2020-03-31,NKLA,-0.28,0.0
13643,2021-11-10,NKTX,-0.68,-0.66
13644,2021-08-12,NKTX,-0.66,-0.62
13645,2021-05-13,NKTX,-0.59,-0.53
13646,2021-03-25,NKTX,-0.55,-0.44
13647,2020-11-12,NKTX,-0.44,-0.38
13648,2020-08-20,NKTX,-30.06,-6.71
13649,2020-06-30,NKTX,-165.32999999999998,-37.643100000000004
13650,2021-10-28,NLSN,0.45,0.36
13651,2021-07-29,NLSN,0.43,0.36
13652,2021-05-06,NLSN,0.47,0.32
13653,2021-02-25,NLSN,0.53,0.46
13654,2020-11-02,NLSN,0.43,0.39
13655,2020-08-05,NLSN,0.41,0.31
13656,2020-04-30,NLSN,0.29,0.33
13657,2020-02-27,NLSN,0.41,0.42
13658,2019-11-07,NLSN,0.51,0.42
13659,2019-07-31,NLSN,0.53,0.42
13660,2019-04-30,NLSN,0.35,0.32
13661,2019-02-28,NLSN,0.51,0.3
13662,2018-10-25,NLSN,0.45,0.25
13663,2021-11-04,NLTX,-0.28,-0.28
13664,2021-08-05,NLTX,-0.27,-0.26
13665,2021-05-12,NLTX,-0.27,-0.23
13666,2021-03-25,NLTX,-0.24,-0.25
13667,2020-11-09,NLTX,-0.04,-0.22
13668,2020-08-12,NLTX,-0.2,-0.21
13669,2020-05-06,NLTX,-0.18,-0.24
13670,2020-03-12,NLTX,-0.22,-0.37
13671,2019-11-13,NLTX,-2.26,-0.04
13672,2019-05-07,NLTX,-0.09,-0.23
13673,2019-03-07,NLTX,-0.21,-0.79
13674,2018-11-07,NLTX,-0.64,-0.21
13675,2021-11-02,NMIH,0.71,0.71
13676,2021-08-03,NMIH,0.67,0.64
13677,2021-05-04,NMIH,0.62,0.6
13678,2021-02-16,NMIH,0.59,0.5
13679,2020-11-05,NMIH,0.47,0.35
13680,2020-08-05,NMIH,0.4,0.34
13681,2020-05-06,NMIH,0.75,0.72
13682,2020-02-11,NMIH,0.75,0.71
13683,2019-11-06,NMIH,0.71,0.62
13684,2019-07-31,NMIH,0.59,0.55
13685,2019-05-01,NMIH,0.56,0.52
13686,2019-02-12,NMIH,0.46,0.46
13687,2018-10-30,NMIH,0.46,0.41
13688,2021-11-10,NMM,4.77,3.24
13689,2021-07-27,NMM,4.31,2.93
13690,2021-05-18,NMM,1.01,1.02
13691,2021-03-24,NMM,1.12,1.0
13692,2020-11-05,NMM,0.78,0.3
13693,2020-07-29,NMM,-0.71,-0.46
13694,2020-05-13,NMM,-0.35,0.76
13695,2020-02-10,NMM,1.11,1.26
13696,2019-10-31,NMM,1.67,0.34
13697,2019-07-31,NMM,-0.13,-0.05
13698,2019-05-03,NMM,-0.15,-0.12
13699,2019-01-31,NMM,0.45,0.4
13700,2018-11-13,NMM,1.5,0.75
13701,2021-11-05,NMRK,0.5,0.37
13702,2021-08-06,NMRK,0.31,0.23
13703,2021-05-06,NMRK,0.2,0.12
13704,2021-02-18,NMRK,0.3,0.25
13705,2020-11-05,NMRK,0.44,0.42
13706,2020-08-06,NMRK,0.1,0.19
13707,2020-05-07,NMRK,0.09,0.23
13708,2020-02-13,NMRK,0.52,0.55
13709,2019-10-30,NMRK,0.6,0.57
13710,2019-08-01,NMRK,0.3,0.28
13711,2019-05-09,NMRK,0.21,0.23
13712,2019-02-12,NMRK,0.45,0.43
13713,2018-10-25,NMRK,0.59,0.6
13714,2021-11-15,NMTR,-0.05,-0.04
13715,2021-08-12,NMTR,-0.03,-0.03
13716,2021-05-13,NMTR,-0.03,-0.03
13717,2021-03-22,NMTR,-0.05,-0.04
13718,2020-11-09,NMTR,-0.06,-0.06
13719,2019-11-07,NMTR,-0.26,-0.14
13720,2019-09-30,NMTR,-0.91,-0.4998000000000001
13721,2019-08-08,NMTR,-0.13,-0.13
13722,2019-06-30,NMTR,-0.455,-0.4641
13723,2019-05-10,NMTR,-0.16,-0.12
13724,2019-03-31,NMTR,-0.56,-0.4284
13725,2018-11-13,NMTR,-0.03,-0.21
13726,2018-09-30,NMTR,-0.105,-0.7497
13727,2021-11-08,NNI,1.23,1.7
13728,2021-08-05,NNI,2.2,1.64
13729,2021-05-10,NNI,2.44,1.79
13730,2021-02-25,NNI,6.1,5.78
13731,2020-11-05,NNI,1.86,1.79
13732,2020-08-06,NNI,2.21,2.42
13733,2020-05-07,NNI,-1.01,0.49
13734,2020-02-27,NNI,1.12,1.23
13735,2019-11-07,NNI,0.94,1.35
13736,2019-08-08,NNI,1.32,1.24
13737,2019-05-08,NNI,1.61,1.21
13738,2019-02-27,NNI,1.44,1.0
13739,2018-11-08,NNI,1.14,1.25
13740,2021-11-17,NNOX,-0.28,-0.28
13741,2021-08-10,NNOX,-0.28,-0.25
13742,2021-05-11,NNOX,-0.27,-0.25
13743,2021-03-02,NNOX,-0.18,-0.2
13744,2020-11-09,NNOX,-0.13,-0.23
13745,2021-10-28,NOK,0.09,0.07
13746,2021-07-29,NOK,0.11,0.05
13747,2021-04-29,NOK,0.07,0.01
13748,2021-02-04,NOK,0.17,0.13
13749,2020-10-29,NOK,0.06,0.07
13750,2020-07-31,NOK,0.07,0.03
13751,2020-04-30,NOK,0.01,0.02
13752,2020-02-06,NOK,0.17,0.14
13753,2019-10-24,NOK,0.06,0.06
13754,2019-07-25,NOK,0.06,0.03
13755,2019-04-25,NOK,-0.02,0.03
13756,2019-01-31,NOK,0.15,0.14
13757,2018-10-25,NOK,0.07,0.06
13758,2021-10-27,NOVA,-0.25,-0.13
13759,2021-07-28,NOVA,-0.57,-0.14
13760,2021-04-28,NOVA,-0.31,-0.16
13761,2021-02-24,NOVA,-0.96,-0.31
13762,2020-10-28,NOVA,-0.15,-0.15
13763,2020-07-29,NOVA,-0.3,-0.19
13764,2020-05-14,NOVA,-0.85,-0.22
13765,2020-02-24,NOVA,0.03,-0.2
13766,2019-10-31,NOVA,-0.26,-0.16
13767,2021-11-10,NOVN,-0.34,-0.42
13768,2021-08-12,NOVN,-0.39,-0.53
13769,2021-05-11,NOVN,-0.06,-0.05
13770,2021-02-25,NOVN,-0.06,-0.06
13771,2020-10-30,NOVN,-0.05,-0.05
13772,2020-08-14,NOVN,-0.1,-0.09
13773,2020-05-20,NOVN,-0.17,-0.22
13774,2020-02-24,NOVN,0.11,-0.45
13775,2019-11-12,NOVN,-0.32,-0.42
13776,2019-08-13,NOVN,-0.69,-0.32
13777,2019-05-15,NOVN,-0.27,-0.28
13778,2019-03-27,NOVN,0.28,-0.31
13779,2018-11-05,NOVN,-0.27,-0.31
13780,2021-10-27,NOW,1.55,1.38
13781,2021-07-28,NOW,1.42,1.22
13782,2021-04-28,NOW,1.52,1.34
13783,2021-01-27,NOW,1.17,1.05
13784,2020-10-28,NOW,1.21,1.03
13785,2020-07-29,NOW,1.23,1.01
13786,2020-04-29,NOW,1.05,0.95
13787,2020-01-29,NOW,0.96,0.87
13788,2019-10-23,NOW,0.99,0.89
13789,2019-07-24,NOW,0.71,0.63
13790,2019-04-24,NOW,0.67,0.54
13791,2019-01-30,NOW,0.77,0.64
13792,2018-10-24,NOW,0.68,0.6
13793,2021-11-10,NPCE,-0.34,-0.3
13794,2021-08-12,NPCE,-0.48,-0.34
13795,2021-06-03,NPCE,-32.73,-0.28
13796,2021-11-04,NPTN,0.01,-0.04
13797,2021-08-03,NPTN,-0.22,-0.23
13798,2021-04-29,NPTN,-0.15,-0.17
13799,2021-02-25,NPTN,-0.14,-0.17
13800,2020-11-02,NPTN,0.11,0.11
13801,2020-08-04,NPTN,0.16,0.12
13802,2020-04-30,NPTN,0.17,0.05
13803,2020-02-27,NPTN,0.1,0.1
13804,2019-10-31,NPTN,0.11,0.02
13805,2019-08-05,NPTN,-0.03,-0.09
13806,2019-05-02,NPTN,-0.19,-0.11
13807,2019-02-28,NPTN,0.05,0.02
13808,2018-11-02,NPTN,-0.05,-0.11
