date,symbol,eps,epsEstimated,time
2018-10-26,AON,1.3,1.22,bmo
2018-07-27,AON,1.71,1.64,bmo
2018-05-04,AON,2.97,2.81,bmo
2018-02-02,AON,2.35,2.35,bmo
2017-10-27,AON,1.29,1.28,bmo
2017-08-04,AON,1.45,1.45,bmo
2017-05-09,AON,1.45,1.29,bmo
2017-02-10,AON,2.56,2.49,bmo
2016-10-28,AON,1.29,1.27,bmo
2016-07-29,AON,1.39,1.39,bmo
2016-04-29,AON,1.35,1.33,bmo
2016-02-05,AON,2.27,2.09,bmo
2015-10-30,AON,1.24,1.24,bmo
2015-07-31,AON,1.31,1.29,bmo
2015-05-01,AON,1.37,1.28,bmo
2015-02-06,AON,1.89,1.86,bmo
2014-10-31,AON,1.29,1.12,bmo
2014-07-25,AON,1.25,1.2,bmo
2014-04-25,AON,1.28,1.18,bmo
2014-01-31,AON,1.54,1.51,bmo
2013-10-25,AON,1.13,1.08,bmo
2013-07-26,AON,1.11,1.11,bmo
2013-04-26,AON,1.11,1.1,bmo
2013-02-01,AON,1.27,1.26,bmo
2012-10-26,AON,0.95,0.89,bmo
2012-07-27,AON,1.02,1.01,bmo
2012-05-04,AON,0.98,1.06,bmo
2012-02-03,AON,0.97,0.96,bmo
2021-10-28,AOS,0.82,0.68,bmo
2021-07-29,AOS,0.73,0.65,bmo
2021-04-29,AOS,0.6,0.57,bmo
2021-01-28,AOS,0.74,0.59,bmo
2020-10-29,AOS,0.66,0.52,bmo
2020-07-30,AOS,0.45,0.42,bmo
2020-05-05,AOS,0.32,0.34,bmo
2020-01-28,AOS,0.56,0.6,bmo
2019-10-29,AOS,0.53,0.53,bmo
2019-07-30,AOS,0.61,0.63,bmo
2019-04-30,AOS,0.53,0.57,bmo
2019-01-29,AOS,0.74,0.71,bmo
2018-10-30,AOS,0.61,0.63,bmo
2018-07-25,AOS,0.66,0.62,bmo
2018-04-25,AOS,0.6,0.58,bmo
2018-01-30,AOS,0.6,0.56,bmo
2017-10-25,AOS,0.54,0.53,bmo
2017-07-26,AOS,0.53,0.53,bmo
2017-04-27,AOS,0.5,0.47,bmo
2017-02-02,AOS,0.47,0.46,bmo
2016-10-26,AOS,0.47,0.45,bmo
2016-07-26,AOS,0.49,0.45,bmo
2016-04-27,AOS,0.42,0.38,bmo
2016-01-29,AOS,0.45,0.42,bmo
2015-10-21,AOS,0.41,0.4,bmo
2015-07-23,AOS,0.4,0.33,bmo
2015-04-24,AOS,0.33,0.31,bmo
2015-01-27,AOS,0.32,0.3,bmo
2014-10-21,AOS,0.3,0.28,bmo
2014-07-22,AOS,0.33,0.3,bmo
2014-04-22,AOS,0.27,0.26,bmo
2014-01-28,AOS,0.26,0.26,bmo
2013-10-21,AOS,0.27,0.22,bmo
2013-07-24,AOS,0.26,0.21,bmo
2013-04-23,AOS,0.24,0.19,bmo
2013-01-24,AOS,0.23,0.2,bmo
2012-10-17,AOS,0.18,0.17,bmo
2012-07-18,AOS,0.19,0.17,bmo
2012-04-20,AOS,0.17,0.15,bmo
2012-01-27,AOS,0.17,0.16,bmo
2021-11-04,AOSL,0.9,0.78,amc
2021-08-11,AOSL,0.76,0.57,amc
2021-05-05,AOSL,0.77,0.55,amc
2021-02-04,AOSL,0.65,0.54,amc
2020-11-05,AOSL,0.55,0.51,amc
2020-08-11,AOSL,0.29,0.18,amc
2020-05-05,AOSL,0.11,0.04,amc
2020-02-05,AOSL,0.23,0.23,amc
2019-11-04,AOSL,0.26,0.25,amc
2019-08-07,AOSL,0.35,0.19,amc
2019-05-02,AOSL,0.22,0.23,amc
2019-02-06,AOSL,0.3,0.29,amc
2018-11-01,AOSL,0.36,0.33,amc
2018-08-08,AOSL,0.31,0.2,amc
2018-05-02,AOSL,0.23,0.18,amc
2018-02-07,AOSL,0.32,0.25,amc
2017-11-02,AOSL,0.27,0.28,amc
2017-08-09,AOSL,0.25,0.23,amc
2017-05-03,AOSL,0.21,0.1,amc
2017-02-08,AOSL,0.18,0.13,amc
2016-11-03,AOSL,0.19,0.13,amc
2016-08-10,AOSL,0.14,0.05,amc
2016-05-04,AOSL,-0.06,-0.05,amc
2016-02-03,AOSL,-0.07,-0.12,amc
2015-11-05,AOSL,-0.05,-0.11,amc
2015-08-11,AOSL,-0.07,-0.07,amc
2015-05-05,AOSL,-0.12,-0.1,amc
2015-02-03,AOSL,-0.05,-0.01,amc
2014-11-06,AOSL,0.06,0.07,amc
2014-08-12,AOSL,0.03,-0.02,amc
2014-05-06,AOSL,-0.09,-0.11,amc
2014-02-05,AOSL,0.01,-0.03,amc
2013-10-30,AOSL,0.06,0.02,amc
2013-08-13,AOSL,-0.11,-0.16,amc
2013-04-29,AOSL,-0.07,-0.08,amc
2013-01-30,AOSL,0.18,0.23,amc
2012-10-30,AOSL,0.36,0.29,amc
2012-08-14,AOSL,0.32,0.19,amc
2012-04-25,AOSL,0.1,0.0,amc
2012-01-25,AOSL,0.06,0.02,amc
2021-11-03,APA,0.98,0.89,amc
2021-08-04,APA,0.7,0.54,amc
2021-05-05,APA,0.91,0.66,amc
2021-02-24,APA,-0.05,-0.11,amc
2020-11-04,APA,-0.16,-0.35,amc
2020-07-29,APA,-0.74,-1.01,amc
2020-05-06,APA,-0.13,-0.33,amc
2020-02-26,APA,0.08,-0.06,amc
2019-10-30,APA,-0.29,-0.19,amc
2019-07-31,APA,0.11,0.06,amc
2019-05-01,APA,0.1,0.12,amc
2019-02-27,APA,0.31,0.24,amc
2018-10-31,APA,0.63,0.47,amc
2018-08-01,APA,0.5,0.39,amc
2018-05-02,APA,0.32,0.3,amc
2018-02-22,APA,0.33,0.22,bmo
2017-11-02,APA,0.04,-0.06,bmo
2017-08-03,APA,-0.21,-0.01,bmo
2017-05-04,APA,0.08,0.13,bmo
2017-02-23,APA,-0.06,0.07,bmo
2016-11-03,APA,-0.03,-0.16,bmo
2016-08-04,APA,-0.26,-0.15,bmo
2016-05-05,APA,-0.4,-0.89,bmo
2016-02-25,APA,-0.06,-0.48,bmo
2015-11-05,APA,-0.05,-0.36,bmo
2015-08-06,APA,0.22,-0.26,bmo
2015-05-07,APA,-0.37,-0.57,bmo
2015-02-12,APA,1.07,0.76,bmo
2014-11-06,APA,1.38,1.38,bmo
2014-07-31,APA,1.67,1.65,bmo
2014-05-08,APA,1.78,1.62,bmo
2014-02-13,APA,1.57,1.79,bmo
2013-11-07,APA,2.32,2.15,bmo
2013-08-01,APA,2.01,2.01,bmo
2013-05-09,APA,2.02,2.21,bmo
2013-02-14,APA,2.27,2.3,bmo
2012-11-01,APA,2.16,2.26,bmo
2012-08-02,APA,2.07,2.53,bmo
2012-05-03,APA,3.0,3.09,bmo
2012-02-16,APA,2.94,2.87,bmo
2021-10-26,APAM,1.33,1.27,amc
2021-08-03,APAM,1.28,1.21,amc
2021-04-27,APAM,1.13,1.11,amc
2021-02-02,APAM,1.06,1.02,amc
2020-10-27,APAM,0.9,0.88,amc
2020-07-28,APAM,0.71,0.61,amc
2020-04-28,APAM,0.66,0.61,amc
2020-02-04,APAM,0.75,0.74,amc
2019-10-29,APAM,0.7,0.7,amc
2019-07-30,APAM,0.67,0.67,amc
2019-04-30,APAM,0.55,0.55,amc
2019-02-04,APAM,0.61,0.61,amc
2018-10-30,APAM,0.79,0.76,amc
2018-07-31,APAM,0.76,0.75,amc
2018-05-01,APAM,0.78,0.73,amc
2018-02-06,APAM,0.66,0.67,amc
2017-10-31,APAM,0.65,0.63,amc
2017-07-31,APAM,0.58,0.58,amc
2017-04-27,APAM,0.52,0.49,amc
2017-02-06,APAM,0.53,0.52,amc
2016-10-31,APAM,0.56,0.56,amc
2016-07-25,APAM,0.53,0.57,amc
2016-04-25,APAM,0.51,0.52,amc
2016-02-09,APAM,0.63,0.64,amc
2015-10-26,APAM,0.67,0.69,amc
2015-07-28,APAM,0.74,0.74,amc
2015-04-28,APAM,0.65,0.68,amc
2015-02-02,APAM,0.76,0.78,amc
2014-10-27,APAM,0.79,0.82,amc
2014-07-21,APAM,0.84,0.82,amc
2014-04-29,APAM,0.78,0.75,bmo
2014-02-03,APAM,0.77,0.76,amc
2013-10-28,APAM,0.67,0.65,amc
2013-07-24,APAM,0.64,0.61,amc
2013-04-30,APAM,0.47,0.53,amc
2021-11-04,APD,2.51,2.5,bmo
2021-08-09,APD,2.31,2.39,bmo
2021-05-10,APD,2.08,2.12,bmo
2021-02-04,APD,2.12,2.19,bmo
2020-11-11,APD,2.19,2.21,bmo
2020-07-23,APD,2.01,1.99,bmo
2020-04-23,APD,2.04,2.06,bmo
2020-01-24,APD,2.14,2.08,bmo
2019-11-07,APD,2.27,2.29,bmo
2019-07-25,APD,2.17,2.15,bmo
2019-04-24,APD,1.92,1.87,bmo
2019-01-25,APD,1.86,1.87,bmo
2018-11-06,APD,2.0,1.99,bmo
2018-07-26,APD,1.95,1.84,bmo
2018-04-26,APD,1.71,1.68,bmo
2018-01-26,APD,1.79,1.65,bmo
2017-10-26,APD,1.76,1.68,bmo
2017-08-01,APD,1.65,1.59,bmo
2017-04-27,APD,1.43,1.38,bmo
2017-01-27,APD,1.47,1.48,bmo
2016-10-27,APD,2.01,1.98,bmo
2016-07-28,APD,1.92,1.91,bmo
2016-04-28,APD,1.82,1.81,bmo
2016-01-29,APD,1.78,1.71,bmo
2015-10-29,APD,1.82,1.8,bmo
2015-07-30,APD,1.65,1.58,bmo
2015-04-30,APD,1.55,1.55,bmo
2015-01-29,APD,1.55,1.49,bmo
2014-10-30,APD,1.66,1.61,bmo
2014-07-23,APD,1.46,1.45,bmo
2014-04-23,APD,1.32,1.35,bmo
2014-01-28,APD,1.34,1.33,bmo
2013-10-29,APD,1.47,1.47,bmo
2013-07-23,APD,1.36,1.36,bmo
2013-04-23,APD,1.37,1.37,bmo
2013-01-23,APD,1.3,1.29,bmo
2012-10-19,APD,1.42,1.43,bmo
2012-07-24,APD,1.41,1.41,bmo
2012-04-24,APD,1.31,1.32,bmo
2012-01-24,APD,1.36,1.36,bmo
2021-05-12,APG,0.12,0.14,bmo
2021-03-24,APG,0.34,0.31,bmo
2020-08-12,APG,0.32,0.12,bmo
2020-06-02,APG,0.13,0.09,bmo
2021-10-27,APH,0.65,0.63,bmo
2021-07-28,APH,0.61,0.55,bmo
2021-04-28,APH,0.52,0.47,bmo
2021-01-27,APH,1.13,1.02,bmo
2020-10-21,APH,1.09,0.88,bmo
2020-07-22,APH,0.81,0.63,bmo
2020-04-22,APH,0.71,0.73,bmo
2020-01-22,APH,0.98,0.91,bmo
2019-10-23,APH,0.95,0.87,bmo
2019-07-24,APH,0.92,0.93,bmo
2019-04-24,APH,0.89,0.88,bmo
2019-01-23,APH,1.05,0.98,bmo
2018-10-24,APH,0.99,0.93,bmo
2018-07-25,APH,0.9,0.85,bmo
2018-04-25,APH,0.83,0.8,bmo
2018-01-24,APH,0.93,0.82,bmo
2017-10-25,APH,0.88,0.79,bmo
2017-07-26,APH,0.81,0.72,bmo
2017-04-26,APH,0.71,0.67,bmo
2017-01-25,APH,0.75,0.72,bmo
2016-10-19,APH,0.73,0.69,bmo
2016-07-20,APH,0.65,0.63,bmo
2016-04-20,APH,0.59,0.56,bmo
2016-01-20,APH,0.63,0.59,bmo
2015-10-21,APH,0.65,0.65,bmo
2015-07-22,APH,0.58,0.58,bmo
2015-04-22,APH,0.57,0.56,bmo
2015-01-21,APH,0.63,0.59,bmo
2014-10-22,APH,0.58,0.57,bmo
2014-07-23,APH,0.55,0.53,bmo
2014-04-23,APH,0.5,0.48,bmo
2014-01-22,APH,0.53,0.49,bmo
2013-10-17,APH,0.49,0.48,bmo
2013-07-18,APH,0.48,0.47,bmo
2013-04-18,APH,0.44,0.43,bmo
2013-01-17,APH,0.47,0.45,bmo
2012-10-17,APH,0.45,0.44,bmo
2012-07-18,APH,0.43,0.42,bmo
2012-04-18,APH,0.39,0.38,bmo
2012-01-18,APH,0.37,0.35,bmo
2021-11-15,API,-0.19,-0.14,amc
2021-08-09,API,-0.14,-0.06,amc
2021-05-24,API,-0.01,-0.01,amc
2021-02-22,API,-0.01,-0.07,amc
2020-11-16,API,-0.01,-0.01,amc
2020-08-17,API,0.14,-0.01,amc
2021-11-04,APLE,0.33,0.3,amc
2021-08-05,APLE,0.3,0.2,amc
2021-05-06,APLE,-0.21,-0.14,amc
2021-02-23,APLE,-0.23,-0.14,amc
2020-11-05,APLE,-0.18,-0.14,amc
2020-08-06,APLE,-0.35,-0.29,amc
2020-05-18,APLE,-0.01,0.04,amc
2020-02-24,APLE,0.11,0.12,amc
2019-11-04,APLE,0.21,0.24,amc
2019-08-05,APLE,0.28,0.29,amc
2019-05-08,APLE,0.17,0.17,amc
2019-02-25,APLE,0.15,0.14,amc
2018-11-05,APLE,0.27,0.28,amc
2018-08-06,APLE,0.29,0.31,amc
2018-05-07,APLE,0.18,0.19,amc
2018-02-22,APLE,-0.01,0.17,amc
2017-11-06,APLE,0.28,0.3,amc
2017-08-07,APLE,0.39,0.36,amc
2017-05-04,APLE,0.15,0.19,amc
2017-02-27,APLE,0.19,0.19,amc
2016-11-07,APLE,0.07,0.25,amc
2016-08-08,APLE,0.31,0.31,amc
2016-05-05,APLE,0.2,0.18,amc
2016-02-25,APLE,0.16,0.17,amc
2015-11-05,APLE,0.27,0.26,amc
2021-11-08,APLS,-2.28,-1.75,amc
2021-08-09,APLS,-2.72,-1.7,amc
2021-04-28,APLS,-2.32,-1.62,amc
2021-02-25,APLS,0.93,-0.75,amc
2020-11-02,APLS,-1.79,-1.58,bmo
2020-07-31,APLS,-1.57,-1.33,bmo
2020-07-30,APLS,-1.57,-1.33,bmo
2020-04-29,APLS,-2.29,-1.38,amc
2020-02-27,APLS,-1.77,-1.14,amc
2019-11-05,APLS,-1.1,-1.01,bmo
2019-07-31,APLS,-1.12,-0.77,amc
2019-05-07,APLS,-0.87,-0.67,bmo
2019-02-26,APLS,-0.65,-0.7,bmo
2018-11-13,APLS,-0.64,-0.69,bmo
2018-07-31,APLS,-0.61,-0.47,amc
2018-04-30,APLS,-0.43,-0.33,amc
2018-03-19,APLS,-0.6,-0.48,amc
2017-12-20,APLS,-1.37,-0.87,bmo
2021-11-02,APO,1.71,1.11,bmo
2021-08-04,APO,1.14,0.77,bmo
2021-05-04,APO,0.66,0.57,bmo
2021-02-03,APO,0.72,0.5,bmo
2020-10-29,APO,0.47,0.49,bmo
2020-07-30,APO,0.46,0.48,bmo
2020-05-01,APO,0.37,0.48,bmo
2020-01-30,APO,1.1,0.73,bmo
2019-11-01,APO,0.54,0.56,bmo
2019-07-31,APO,0.56,0.57,bmo
2019-05-02,APO,0.5,0.56,bmo
2019-01-31,APO,-1.01,-0.82,bmo
2018-10-31,APO,0.83,0.92,bmo
2018-08-02,APO,0.27,0.54,bmo
2018-05-03,APO,-0.3,-0.15,bmo
2018-01-31,APO,1.22,0.66,bmo
2017-11-01,APO,1.07,0.61,bmo
2017-08-02,APO,0.46,0.46,bmo
2017-04-28,APO,0.82,0.64,bmo
2017-02-03,APO,0.98,0.77,bmo
2016-10-28,APO,0.58,0.45,bmo
2016-08-03,APO,0.98,0.2,bmo
2016-05-05,APO,-0.18,0.03,bmo
2016-02-03,APO,0.08,0.26,bmo
2015-10-28,APO,0.26,-0.11,bmo
2015-07-29,APO,0.38,0.35,bmo
2015-05-07,APO,0.23,0.33,bmo
2015-02-05,APO,0.23,0.38,bmo
2014-10-30,APO,0.12,0.35,bmo
2014-08-06,APO,0.52,0.66,bmo
2014-05-08,APO,0.55,0.56,bmo
2014-02-07,APO,1.06,0.82,bmo
2013-11-07,APO,1.34,0.94,bmo
2013-08-08,APO,0.5,0.5,bmo
2013-05-06,APO,1.89,1.24,bmo
2013-02-08,APO,1.69,1.05,bmo
2012-11-09,APO,0.98,0.73,bmo
2012-08-02,APO,0.05,-0.17,bmo
2012-05-08,APO,1.1,0.78,bmo
2012-02-10,APO,0.8,1.41,bmo
2021-12-21,APOG,0.63,0.53,bmo
2021-06-25,APOG,0.42,0.4,bmo
2021-04-08,APOG,0.63,0.56,bmo
2020-12-18,APOG,0.9,0.67,bmo
2020-09-17,APOG,0.73,0.3,bmo
2020-06-26,APOG,0.15,0.2,bmo
2020-04-02,APOG,0.51,0.35,bmo
2019-12-19,APOG,0.57,0.76,bmo
2019-09-17,APOG,0.72,0.64,bmo
2019-06-27,APOG,0.58,0.54,bmo
2019-04-11,APOG,0.85,0.91,bmo
2018-12-19,APOG,0.8,0.79,bmo
2018-09-18,APOG,0.75,0.84,bmo
2018-06-28,APOG,0.62,0.53,bmo
2018-04-12,APOG,0.89,0.62,bmo
2017-12-21,APOG,0.82,0.92,bmo
2017-09-19,APOG,0.6,0.71,bmo
2017-06-22,APOG,0.56,0.59,bmo
2017-04-13,APOG,0.8,0.72,bmo
2016-12-14,APOG,0.78,0.77,amc
2016-09-14,APOG,0.77,0.67,amc
2016-06-22,APOG,0.61,0.49,bmo
2016-04-06,APOG,0.69,0.64,amc
2015-12-16,APOG,0.63,0.65,amc
2015-09-16,APOG,0.5,0.49,amc
2015-06-24,APOG,0.41,0.37,amc
2015-04-08,APOG,0.47,0.43,amc
2014-12-17,APOG,0.47,0.48,amc
2014-09-16,APOG,0.57,0.34,amc
2014-06-24,APOG,0.21,0.25,amc
2014-04-09,APOG,0.27,0.29,amc
2013-12-18,APOG,0.33,0.35,amc
2013-09-18,APOG,0.21,0.23,amc
2013-06-25,APOG,0.14,0.14,amc
2013-04-10,APOG,0.15,0.17,amc
2012-12-18,APOG,0.28,0.23,amc
2012-09-19,APOG,0.17,0.09,amc
2012-06-20,APOG,0.06,0.03,amc
2012-04-11,APOG,0.11,0.06,amc
2021-11-10,APP,0.0,0.1,amc
2021-08-11,APP,0.04,0.05,amc
2021-11-08,APPF,0.0,0.07,amc
2021-08-09,APPF,0.06,0.07,amc
2021-05-10,APPF,0.01,0.07,amc
2021-03-01,APPF,-0.01,0.07,amc
2020-11-09,APPF,3.86,0.18,amc
2020-08-03,APPF,0.54,0.13,amc
2020-05-04,APPF,0.06,0.06,amc
2020-03-02,APPF,0.12,0.03,amc
2019-10-28,APPF,0.14,0.09,amc
2019-07-29,APPF,0.65,0.11,amc
2019-05-02,APPF,0.11,0.18,amc
2019-02-28,APPF,0.07,0.14,amc
2018-10-29,APPF,0.16,0.21,amc
2018-07-30,APPF,0.21,0.19,amc
2018-04-30,APPF,0.12,0.05,amc
2018-02-26,APPF,0.12,0.09,amc
2017-11-06,APPF,0.15,0.07,amc
2017-08-07,APPF,0.13,0.02,amc
2017-05-05,APPF,0.05,-0.02,amc
2017-02-27,APPF,0.01,-0.07,amc
2016-11-07,APPF,-0.03,-0.08,amc
2016-08-08,APPF,-0.03,-0.09,amc
2016-05-09,APPF,-0.09,-0.1,amc
2016-02-22,APPF,-0.1,-0.15,amc
2015-11-09,APPF,-0.13,-0.17,amc
2015-08-06,APPF,-0.34,-0.4,amc
2021-11-04,APPN,-0.29,-0.23,amc
2021-08-05,APPN,-0.31,-0.3,amc
2021-05-06,APPN,-0.06,-0.14,amc
2021-02-18,APPN,-0.03,-0.17,amc
2020-11-05,APPN,-0.05,-0.17,amc
2020-08-06,APPN,-0.12,-0.25,amc
2020-05-07,APPN,-0.12,-0.2,amc
2020-02-20,APPN,-0.11,-0.14,amc
2019-10-31,APPN,-0.14,-0.15,amc
2019-08-08,APPN,-0.1,-0.17,amc
2019-05-02,APPN,-0.16,-0.16,amc
2019-02-21,APPN,-0.14,-0.16,amc
2018-11-01,APPN,-0.13,-0.17,amc
2018-08-02,APPN,-0.14,-0.17,amc
2018-05-03,APPN,-0.12,-0.18,amc
2018-02-22,APPN,-0.08,-0.16,amc
2017-11-02,APPN,-0.08,-0.16,amc
2017-08-03,APPN,-0.08,-0.17,amc
2021-11-02,APPS,0.39,0.32,amc
2021-08-09,APPS,0.3,0.26,amc
2021-06-01,APPS,0.25,0.2,amc
2021-02-03,APPS,0.21,0.18,amc
2020-10-29,APPS,0.15,0.11,amc
2020-08-05,APPS,0.13,0.09,amc
2020-06-02,APPS,0.05,0.04,amc
2020-02-10,APPS,0.05,0.05,amc
2019-11-04,APPS,0.05,0.03,amc
2019-08-05,APPS,0.05,0.03,amc
2019-06-03,APPS,0.03,0.02,amc
2019-02-05,APPS,0.04,0.02,amc
2018-11-05,APPS,0.01,0.0,amc
2018-08-09,APPS,-0.01,0.0,amc
2018-06-12,APPS,-0.06,-0.03,amc
2018-02-07,APPS,-0.05,-0.02,amc
2017-11-07,APPS,-0.1,-0.02,amc
2017-08-07,APPS,-0.06,-0.06,amc
2017-06-14,APPS,-0.1,-0.08,amc
2017-02-09,APPS,-0.04,-0.08,bmo
2016-11-09,APPS,-0.11,-0.08,amc
2016-08-09,APPS,-0.11,-0.08,amc
2016-06-13,APPS,-0.09,-0.08,amc
2016-02-09,APPS,-0.09,-0.07,amc
2015-11-09,APPS,-0.14,-0.1,amc
2015-08-06,APPS,-0.14,-0.12,amc
2015-06-11,APPS,-0.22,-0.11,bmo
2015-02-13,APPS,-0.15,-0.11,bmo
2014-11-13,APPS,-0.14,-0.11,amc
2014-08-14,APPS,-0.11,-0.1,amc
2014-06-30,APPS,-0.07,-0.11,bmo
2014-02-13,APPS,-0.13,-0.12,amc
2013-11-14,APPS,-0.23,-0.16,amc
2013-08-14,APPS,-0.3,-0.15,bmo
2013-07-01,APPS,-0.13,-0.12,bmo
2013-02-14,APPS,-0.25,-0.1,bmo
2012-11-19,APPS,-0.2,-0.1,bmo
2012-08-14,APPS,-0.15,-0.1,bmo
2012-06-29,APPS,-1.4,-0.1,bmo
2021-11-04,APR,0.6,0.48,amc
2021-08-05,APR,0.54,0.37,amc
2021-05-13,APR,0.12,0.25,bmo
2021-11-04,APTV,0.38,0.41,bmo
2021-08-05,APTV,0.6,0.67,bmo
2021-05-06,APTV,1.06,0.79,bmo
2021-02-03,APTV,1.13,1.01,bmo
2020-10-29,APTV,1.13,0.76,bmo
2020-07-30,APTV,-1.1,-1.37,bmo
2020-05-05,APTV,0.68,0.35,bmo
2020-01-30,APTV,1.15,1.02,bmo
2019-10-30,APTV,1.27,1.26,bmo
2019-07-31,APTV,1.33,1.14,bmo
2019-05-02,APTV,1.05,1.01,bmo
2019-01-31,APTV,1.34,1.21,bmo
2018-10-31,APTV,1.24,1.2,bmo
2018-07-31,APTV,1.4,1.35,bmo
2018-05-02,APTV,1.29,1.2,bmo
2018-02-01,APTV,1.28,1.31,bmo
2017-11-02,APTV,1.66,1.57,bmo
2017-08-02,APTV,1.71,1.65,bmo
2017-05-03,APTV,1.59,1.46,bmo
2017-02-02,APTV,1.83,1.6,bmo
2016-11-02,APTV,1.5,1.43,bmo
2016-08-03,APTV,1.59,1.55,bmo
2016-05-04,APTV,1.36,1.34,bmo
2016-02-04,APTV,1.39,1.38,bmo
2015-10-29,APTV,1.28,1.27,bmo
2015-07-30,APTV,1.34,1.34,bmo
2015-04-30,APTV,1.21,1.17,bmo
2015-02-04,APTV,1.32,1.27,bmo
2014-10-24,APTV,1.16,1.13,bmo
2014-07-31,APTV,1.42,1.33,bmo
2014-04-24,APTV,1.2,1.08,bmo
2014-02-04,APTV,1.12,1.04,bmo
2013-11-05,APTV,0.97,0.94,bmo
2013-07-31,APTV,1.24,1.14,bmo
2013-05-01,APTV,1.07,0.96,bmo
2013-02-05,APTV,0.9,0.87,bmo
2012-11-01,APTV,0.89,0.73,bmo
2012-07-31,APTV,1.01,0.91,bmo
2012-04-24,APTV,1.04,0.96,bmo
2012-01-26,APTV,0.88,0.56,amc
2021-11-11,AQN,0.15,0.16,amc
2021-08-12,AQN,0.15,0.14,amc
2021-05-06,AQN,0.2,0.2,amc
2021-03-04,AQN,0.21,0.22,amc
2020-11-12,AQN,0.15,0.14,amc
2020-08-13,AQN,0.09,0.12,amc
2020-05-07,AQN,0.19,0.2,amc
2020-02-27,AQN,0.2,0.18,amc
2017-11-14,AQN,0.13,0.1,amc
2017-08-10,AQN,0.1,0.11,amc
2017-05-11,AQN,0.19,0.19,amc
2017-03-02,AQN,0.13,0.09,amc
2016-11-10,AQN,0.07,0.02,bmo
2016-08-11,AQN,0.09,0.05,bmo
2016-05-12,AQN,0.21,0.2,bmo
2016-03-10,AQN,0.15,0.11,bmo
2015-11-05,AQN,0.06,0.02,bmo
2015-08-13,AQN,0.08,0.09,bmo
2015-05-07,AQN,0.17,0.19,bmo
2015-03-16,AQN,0.14,0.1,bmo
2014-11-13,AQN,-0.01,0.01,bmo
2014-08-14,AQN,0.07,0.06,bmo
2014-05-08,AQN,0.17,0.14,bmo
2014-03-06,AQN,0.08,0.08,bmo
2013-11-14,AQN,0.03,0.02,bmo
2013-08-14,AQN,0.08,0.05,bmo
2013-05-09,AQN,0.09,0.1,bmo
2013-03-13,AQN,0.03,0.05,bmo
2012-11-14,AQN,0.02,0.02,bmo
2012-08-09,AQN,0.04,0.04,bmo
2012-05-10,AQN,0.04,0.04,bmo
2012-03-08,AQN,0.04,0.05,bmo
2021-11-16,AQUA,0.32,0.29,bmo
2021-08-03,AQUA,0.14,0.17,bmo
2021-05-05,AQUA,0.12,0.11,bmo
2021-02-02,AQUA,0.06,0.03,bmo
2020-11-17,AQUA,0.29,0.22,bmo
2020-08-04,AQUA,0.2,0.08,bmo
2020-05-06,AQUA,0.14,0.09,bmo
2020-02-04,AQUA,0.04,0.01,bmo
2019-11-21,AQUA,0.15,0.19,bmo
2019-08-06,AQUA,0.08,0.14,bmo
2019-05-10,AQUA,0.16,0.13,bmo
2019-02-05,AQUA,-0.01,0.01,bmo
2018-11-27,AQUA,0.15,0.15,bmo
2018-08-07,AQUA,0.14,0.19,bmo
2018-05-08,AQUA,0.18,0.16,bmo
2018-02-06,AQUA,0.07,0.05,bmo
2017-12-01,AQUA,0.19,0.2,bmo
2021-10-27,AR,0.19,0.31,amc
2021-07-28,AR,0.12,0.2,amc
2021-04-28,AR,0.62,0.54,amc
2021-02-17,AR,-0.03,0.06,amc
2020-10-28,AR,0.05,-0.09,amc
2020-07-29,AR,-0.37,-0.16,amc
2020-04-29,AR,-0.13,-0.01,amc
2020-02-12,AR,-0.02,-0.09,amc
2019-10-29,AR,-0.49,-0.3,amc
2019-07-31,AR,-0.21,-0.1,amc
2019-05-01,AR,0.35,0.32,amc
2019-02-13,AR,0.46,0.42,amc
2018-10-31,AR,0.24,0.22,amc
2018-08-01,AR,0.02,0.18,amc
2018-04-25,AR,0.44,0.37,amc
2018-02-13,AR,0.23,0.24,amc
2017-11-01,AR,-0.05,0.11,amc
2017-08-02,AR,-0.04,0.03,amc
2017-05-08,AR,0.18,0.09,amc
2017-02-28,AR,0.22,0.19,amc
2016-10-26,AR,0.18,0.12,amc
2016-08-02,AR,0.14,0.11,amc
2016-04-27,AR,0.17,0.18,amc
2016-02-24,AR,0.2,0.15,amc
2015-10-28,AR,0.05,0.04,amc
2015-07-29,AR,0.06,0.06,amc
2015-04-29,AR,0.27,0.22,amc
2015-02-25,AR,0.3,0.28,amc
2014-11-05,AR,0.27,0.33,amc
2014-08-06,AR,0.29,0.37,amc
2014-05-08,AR,0.34,0.35,bmo
2014-02-27,AR,0.28,0.25,bmo
2013-11-06,AR,0.19,0.2,amc
2021-11-02,ARCB,2.59,2.47,bmo
2021-08-02,ARCB,1.97,1.6,bmo
2021-05-04,ARCB,1.01,0.58,bmo
2021-02-02,ARCB,0.97,0.92,bmo
2020-11-03,ARCB,1.22,0.79,bmo
2020-07-29,ARCB,0.67,0.0,bmo
2020-05-05,ARCB,0.36,-0.11,bmo
2020-01-30,ARCB,0.56,0.42,amc
2019-10-31,ARCB,1.02,0.87,amc
2019-07-30,ARCB,0.93,0.94,amc
2019-05-02,ARCB,0.17,0.29,amc
2019-01-30,ARCB,1.01,0.93,amc
