date,symbol,actualEarningResult,estimatedEarning
2020-06-30,0QYZ.L,0.48,0.4848
2020-03-31,0QYZ.L,0.58,0.5555000000000001
2020-06-30,TOM.OL,1.37,1.113525
2020-03-31,TOM.OL,-0.2,0.8332499999999999
2020-06-30,0QZ0.L,1.07,1.0506
2020-03-31,0QZ0.L,1.38,1.3770000000000002
2020-06-30,0QZ1.L,0.83,0.8058000000000001
2020-03-31,0QZ1.L,0.84,0.867
2020-06-30,0QZ3.L,0.86,0.7242
2020-03-31,0QZ3.L,0.88,0.7956000000000001
2020-06-30,0QZ4.L,-4.43,-4.1107000000000005
2020-03-31,0QZ4.L,-0.51,-0.707
2020-06-30,0QZ5.L,0.82,0.7038
2020-03-31,0QZ5.L,0.96,0.9384
2020-09-30,0QZ6.L,0.95,0.47469999999999996
2020-06-30,0QZ6.L,-0.51,0.07070000000000001
2020-03-31,0QZ6.L,0.53,0.5959
2020-06-30,0QZA.L,-0.92,-0.5858
2020-03-31,0QZA.L,0.45,0.2323
2020-06-30,0QZB.L,-1.39,0
2020-03-31,0QZB.L,0.11,0.10200000000000001
2020-06-30,0QZD.L,0.18,0.1616
2020-03-31,0QZD.L,0.18,0.1818
2020-06-30,0QZE.L,-0.01,0
2020-03-31,0QZE.L,-0.01,-0.0101
2020-06-30,0QZF.L,1.23,1.2322
2020-03-31,0QZF.L,0.85,0.9393
2020-06-30,0QZH.L,-0.46,-0.6018
2020-03-31,0QZH.L,0.32,0.34680000000000005
2020-06-30,0QZI.L,1.8,1.4317
2020-03-31,0QZI.L,1.71,1.8025
2020-06-30,0QZK.L,0.42,0.41200000000000003
2020-03-31,0QZK.L,0.51,0.4532
2020-06-30,0QZM.L,3.11,2.6418
2020-03-31,0QZM.L,3.22,2.7642
2020-06-30,0QZO.L,0.08,-0.6464
2020-03-31,0QZO.L,0.6,0.8888
2020-06-30,0QZS.L,-0.76,-0.6426000000000001
2020-03-31,0QZS.L,0.07,0.18359999999999999
2020-06-30,0QZU.L,2.61,2.1113999999999997
2020-03-31,0QZU.L,2.56,1.8768
2020-09-30,0QZX.L,4.87,2.7169
2020-06-30,0QZX.L,2.53,1.5352000000000001
2020-03-31,0QZX.L,1.41,1.4241
2020-06-30,0QZY.L,0.09,-0.0204
2020-03-31,0QZY.L,-0.02,-0.0408
2020-06-30,0QZZ.L,7.85,7.0599
2020-03-31,0QZZ.L,6.6,6.4236
2020-06-30,0R00.L,0.63,0.6222
2020-03-31,0R00.L,0.71,0.714
2020-06-30,0R01.L,0.5,0.2856
2020-03-31,0R01.L,1.05,1.0608
2020-06-30,STB.OL,1.22,1.3837000000000002
2020-03-31,STB.OL,0.82,0.78376
2020-06-30,0R02.L,-0.4,0
2020-03-31,0R02.L,-0.4172,0
2020-06-30,0R03.L,-0.2,-0.202
2020-03-31,0R03.L,2.62,2.8785000000000003
2020-06-30,0R07.L,0.28,-0.0014586
2020-03-31,0R07.L,-0.04,0.1371288
2020-06-30,0R08.L,2.13,1.0807
2020-03-31,0R08.L,1.15,1.2423
2020-06-30,VEI.OL,3.1,2.9391000000000003
2020-03-31,VEI.OL,-0.7,0.404
2020-09-30,0R09.L,-0.33,-0.3366
2020-06-30,0R09.L,-0.56,-0.5813999999999999
2020-03-31,0R09.L,0.96,0.9792
2020-06-30,0R0A.L,0.01,0
2020-03-31,0R0A.L,-0.03,-0.0206
2020-06-30,0R0D.L,0.03,0.0202
2020-03-31,0R0D.L,-0.13,-0.0101
2020-06-30,0R0E.L,-0.5,-1.8231000000000002
2020-03-31,0R0E.L,0.62,0.309
2020-06-30,0R0G.L,0.63,0.5712
2020-03-31,0R0G.L,0.69,0.6732
2020-06-30,0R0H.L,3.89,3.4441
2020-03-31,0R0H.L,2.94,2.8179
2020-06-30,0R0J.L,0.1,0.0816
2020-03-31,0R0J.L,0.06,0.051000000000000004
2020-09-30,0R0K.L,0.8,0.7548
2020-06-30,0R0K.L,0.79,0.7038
2020-03-31,0R0K.L,0.77,0.7752
2020-06-30,0R0O.L,7.12,5.332800000000001
2020-03-31,0R0O.L,3.72,3.6663
2020-06-30,0R0P.L,0.02,-0.016737500000000002
2020-03-31,0R0P.L,0.09,0.0412
2020-06-30,0R0T.L,4.25,3.8964
2020-03-31,0R0T.L,4.17,3.8352
2020-06-30,0R0U.L,-0.01,-0.0303
2020-03-31,0R0U.L,0,-0.0202
2020-06-30,0R0V.L,-0.22,-0.39780000000000004
2020-03-31,0R0V.L,-0.1,-0.1938
2020-06-30,0R0X.L,0.44,0.0102
2020-03-31,0R0X.L,0.23,-0.051000000000000004
2020-06-30,0R13.L,0.77,0.6363
2020-03-31,0R13.L,0.83,0.7777000000000001
2020-06-30,0R15.L,615.95,350.87399999999997
2020-03-31,0R15.L,-697.05,-29.7054433
2020-06-30,0R16.L,0.66,0.7474
2020-03-31,0R16.L,1.47,1.5857
2020-09-30,0R18.L,1.71,1.0908
2020-06-30,0R18.L,0.67,0.505
2020-03-31,0R18.L,2.9,2.7775
2020-06-30,0R19.L,2.2,2.0604
2020-03-31,0R19.L,2.55,2.3432
2020-09-30,0R1A.L,1.06,0.969
2020-06-30,0R1A.L,0.89,0.9588
2020-03-31,0R1A.L,0.98,0.9486000000000001
2020-06-30,0R1B.L,10.26,8.1906
2020-03-31,0R1B.L,9.14,7.884600000000001
2020-06-30,0R1C.L,-0.2,-0.17340000000000003
2020-03-31,0R1C.L,-0.34,-0.357
2020-06-30,0R1D.L,-0.26,0.0714
2020-03-31,0R1D.L,-0.37,-0.2958
2020-06-30,0R1E.L,893.88,433.5426717
2020-03-31,0R1E.L,522.59,221.40816
2020-06-30,0R1F.L,1.63,1.4948
2020-03-31,0R1F.L,1.72,1.5049
2020-09-30,0R1I.L,2.18,2.0094
2020-06-30,0R1I.L,1.8,1.7238
2020-03-31,0R1I.L,1.89,1.7034
2020-06-30,0R1J.L,-0.03,-0.10200000000000001
2020-03-31,0R1J.L,-0.12,-0.10200000000000001
2020-06-30,0R1M.L,-0.7,-0.6161
2020-03-31,0R1M.L,0.53,0
2020-06-30,0R1O.L,10.3,1.4892
2020-03-31,0R1O.L,5.01,6.375
2020-06-30,0R1R.L,1.24,0.9588
2020-03-31,0R1R.L,0.99,0.969
2020-06-30,0R1T.L,-4.09,-3.4068
2020-03-31,0R1T.L,-1.83,-1.2546
2020-09-30,0R1W.L,1.56,1.2625
2020-06-30,0R1W.L,1.18,1.1312000000000002
2020-03-31,0R1W.L,1.38,1.4443
2020-09-30,0R1X.L,1,0.8787
2020-06-30,0R1X.L,1.1,1.0706
2020-03-31,0R1X.L,0.77,0.7676000000000001
2020-09-30,0R1Z.L,0.93,0.8772
2020-06-30,0R1Z.L,1.2,1.1729999999999998
2020-03-31,0R1Z.L,0.97,0.9792
2020-06-30,0R22.L,0.23,0.18878920000000002
2020-03-31,0R22.L,0.16,0.1597214
2020-06-30,0R23.L,0.05,-0.1111
2020-03-31,0R23.L,0.31,0.2424
2020-06-30,0R24.L,1.23,1.1322
2020-03-31,0R24.L,1.45,1.3056
2020-06-30,0R25.L,0.16,0.1632
2020-03-31,0R25.L,0.19,0.1428
2020-06-30,0R28.L,0.32,0.3131
2020-03-31,0R28.L,0.4,0.42419999999999997
2020-06-30,0R29.L,1.11,0.5712
2020-03-31,0R29.L,2.69,2.5908
2020-06-30,0R2B.L,1.44,1.1009
2020-03-31,0R2B.L,1.05,1.0302
2020-06-30,0R2C.L,-0.02,-0.0404
2020-03-31,0R2C.L,-0.11,-0.0303
2020-06-30,0R2E.L,1.67,1.5655000000000001
2020-03-31,0R2E.L,2.15,1.9189999999999998
2020-10-15,CWQXF,2.27,2.9
2020-10-15,EVKIF,0.4,0.38
2020-10-15,TMNSF,0.9,0.95
2020-10-15,WBA,1.02,0.96
2020-10-15,HOMB,0.42,0.39
2020-10-15,CBAN,0.39,0.28
2020-10-15,BCLI,-0.14,-0.26
2020-10-15,BMRA,-0.14,-0.08
2020-10-15,WABC,0.74,0.74
2020-10-15,BANF,0.63,0.76
2020-10-15,TSM,0.9,0.77
2020-10-15,SID,0.78,1.21
2020-10-15,FRCOF,-2.77,8.71
2020-10-15,CMC,0.79,0.6
2020-10-15,SCHW,0.51,0.46
2020-10-15,TFC,0.97,0.89
2020-10-15,TACO,0.16,0.1
2020-10-15,FGPR,-0.53,-0.55
2020-10-15,THTX,-0.09,-0.06
2020-10-15,ISRG,2.77,2.07
2020-10-15,NNXPF,-0.01,-0.02
2020-10-15,MRTN,0.2,0.2
2020-10-15,MS,1.66,1.28
2020-10-16,GNGBF,5.37,4.57
2020-10-16,ALLY,1.25,0.69
2020-10-16,ENTOF,1.52,1.71
2020-10-16,SDVKY,0.24,0.23
2020-10-16,STECF,-0.43,0.98
2020-10-16,VOLVF,2.67,2.17
2020-10-16,SDVKF,2.09,2.07
2020-10-16,BMI,0.51,0.38
2020-10-16,DIGBF,0.04,0.04
2020-10-16,RBCAA,0.98,0.41
2020-10-16,SXT,0.77,0.68
2020-10-16,CFG,0.68,0.74
2020-10-16,CIT,0.84,0.09
2020-10-16,STT,1.45,1.42
2020-10-16,VFC,0.67,0.5
2020-10-16,KSU,1.96,1.9
2020-10-16,ELMUF,0.55,0.56
2020-10-16,JBHT,1.18,1.28
2020-10-16,SLB,0.16,0.13
2020-10-18,AAL,-5.54,-5.88
2020-10-18,HDB,0.55,0.56
2020-10-19,ADC,0.39,0.42
2020-10-19,ZION,1.01,0.88
2020-10-19,NLLGF,1.26,0.61
2020-10-19,KCDMF,0.44,0.4
2020-10-19,GNTY,0.92,0.63
2020-10-19,CPSS,0.16,0.3
2020-10-19,GRPBF,0.18,0.17
2020-10-19,HXL,-0.29,0.07
2020-10-19,HAL,0.11,0.08
2020-10-19,CCK,1.96,1.58
2020-10-19,SFNC,0.6,0.4
2020-10-19,CHMG,1.19,0.67
2020-10-19,HNI,0.71,0.46
2020-10-19,EFSC,0.68,0.92
2020-10-19,FNB,0.26,0.23
2020-10-19,CDNS,0.7,0.61
2020-10-19,STLD,0.51,0.47
2020-10-19,ELS,0.31,0.28
2020-10-19,PPG,1.93,1.92
2020-10-19,LOGI,1.87,0.57
2020-10-19,LII,3.53,3.15
2020-10-19,MAPGF,0.02,0.02
2020-10-20,WDFC,1.42,1.13
2020-10-20,OMAB,0.07,0.15
2020-10-20,SWDBF,4.68,3.72
2020-10-20,YRAIF,0.88,0.82
2020-10-20,UBS,0.56,0.26
2020-10-20,GRPAQ,-4.22,-5
2020-10-20,KHNGF,2.22,1.59
2020-10-20,NDCVF,0.09,0.06
2020-10-20,AGR,0.32,0.41
2020-10-20,AMX,0.26,0.34
2020-10-20,IDDWF,3.79,2.9
2020-10-20,GJNSF,3.1,2.79
2020-10-20,TAUKF,0.14,0.13
2020-10-20,SUVPF,1.27,1.13
2020-10-20,HUSQF,1.14,1.08
2020-10-20,GAERF,0.18,0.56
2020-10-20,AMXVF,0.28,0.28
2020-10-20,TLTZF,1.7,1.52
2020-10-20,ACI,0.6,0.26
2020-10-20,CBSH,1.11,0.7
2020-10-20,SDMHF,1.2,0.95
2020-10-20,BKKPF,2.1,2.73
2020-10-20,NBHC,0.91,0.58
2020-10-20,WRB,0.65,0.68
2020-10-20,UBCP,0.36,0.29
2020-10-20,CATC,2.06,1.58
2020-10-20,BFC,1.42,1.03
2020-10-20,CFB,0.15,0.14
2020-10-20,HLAN,1.52,0.87
2020-10-20,MNSB,0.63,0.42
2020-10-20,IBKR,0.53,0.55
2020-10-20,EQBK,-6.01,0.43
2020-10-20,HOPE,0.25,0.19
2020-10-20,STXB,0.41,0.3
2020-10-20,UCBI,0.55,0.36
2020-10-20,LOAN,0.12,0.11
2020-10-20,FCBP,0.67,0.36
2020-10-20,PEBO,0.51,0.48
2020-10-20,MBWM,0.66,0.43
2020-10-20,FMBI,0.33,0.22
2020-10-20,NCBS,1.72,1.4
2020-10-20,SBNY,2.62,2.76
2020-10-20,CPKF,0.69,0.46
2020-10-20,RF,0.52,0.33
2020-10-20,CSL,1.87,1.68
2020-10-20,LMT,6.25,6.09
2020-10-20,THC,0.64,0.31
2020-10-20,TRV,3.12,3.03
2020-10-20,CNI,1.38,1.46
2020-10-20,GCHEF,0.66,0.49
2020-10-20,IRBT,2.58,1
2020-10-20,PG,1.63,1.42
2020-10-20,CMA,1.44,0.83
2020-10-20,GPK,0.26,0.22
2020-10-20,SAMOF,0.04,0.02
2020-10-20,SNV,0.89,0.53
2020-10-20,CP,4.12,4.23
2020-10-20,PFC,0.69,0.59
2020-10-20,CALX,0.4,0.19
2020-10-20,NAVI,1.03,0.79
2020-10-20,DCT,0.02,-0.02
2020-10-20,CTG,0.18,0.05
2020-10-20,FULT,0.38,0.2
2020-10-20,DOV,1.6,1.32
2020-10-20,HWC,0.9,0.7
2020-10-20,NGVT,1.79,1.01
2020-10-20,CPITF,0.02,0.02
2020-10-20,IRDM,-0.03,-0.11
2020-10-20,GATX,1.36,0.92
2020-10-20,CCNE,0.69,0.37
2020-10-20,LCNB,0.33,0.37
2020-10-20,TCS,0.43,0.03
2020-10-20,SEOJF,0.14,0.11
2020-10-20,ORRF,0.45,0.44
2020-10-20,PNFP,1.42,1.09
2020-10-20,SYF,0.63,0.72
2020-10-20,IQV,1.63,1.54
2020-10-20,USNA,1.44,1.26
2020-10-20,WASH,1.06,1.04
2020-10-20,TBK,0.89,0.49
2020-11-03,ARCB,1.22,0.79
2020-11-03,AVNT,0.46,0.47
2020-11-03,AUOTY,0.11,0.02
2020-11-03,ACOR,-0.23,-0.3
2020-11-03,AHEXF,1.05,0.59
2020-11-03,BAYRY,0.23,0.41
2020-11-03,ANH,0.04,0.07
2020-11-03,AQB,-0.09,-0.08
2020-11-03,AVNS,0.21,0.1
2020-11-03,MNCL,-0.04,0.23
2020-11-03,KAR,0.45,0.28
2020-11-03,CLPBF,4.88,5.02
2020-11-03,Y,3.23,-1.75
2020-11-03,SPR,-1.34,-1.34
2020-11-03,AGCO,2.09,0.98
2020-11-03,ATH,1.53,1.1
2020-11-03,ANDE,-0.07,-0.12
2020-11-03,BBGI,-0.08,-0.27
2020-11-03,BVN,0.1,0.1
2020-11-03,BHC,1.32,1.04
2020-11-03,SBPH,-0.31,-0.25
2020-11-03,BMCH,0.84,0.6
2020-11-03,BCH,0.22,0.26
2020-11-03,BTG,0.15,0.14
2020-11-03,HSC,0.08,0.04
2020-11-03,TLC,-0.19,-0.15
2020-11-03,UMC,0.05,0.07
2020-11-03,CORT,0.17,0.21
2020-11-03,OCN,-1.09,0.4
2020-11-03,LPX,1.56,1.45
2020-11-03,VRTU,0.53,0.53
2020-11-03,WLKP,0.53,0.46
2020-11-03,COKE,7.19,3.43
2020-11-03,CTLT,0.43,0.37
2020-11-03,GCI,-0.24,-0.44
2020-11-03,USAC,-0.04,-0.07
2020-11-03,INS,0.31,0.26
2020-11-03,ICD,-2.73,-3.18
2020-11-03,GAIN,0.13,0.13
2020-11-03,MCS,-1.3,-1.25
2020-11-03,JCI,0.76,0.73
2020-11-03,GTES,0.26,0.16
2020-11-03,ETRN,0.31,0.32
2020-11-03,ETN,1.18,1.05
2020-11-03,LFVN,0.25,0.16
2020-11-03,SMCI,0.55,0.16
2020-11-03,ZBRA,3.27,2.81
2020-11-03,FOXA,1.18,0.74
2020-11-03,FSP,-0.02,-0.01
2020-11-03,CLW,1.59,1.38
2020-11-03,MCK,4.8,3.88
2020-11-03,MCY,1.23,1.06
2020-11-03,TRI,0.39,0.38
2020-11-03,CC,0.47,0.33
2020-11-03,WLK,0.64,0.46
2020-11-03,SYY,0.34,0.25
2020-11-03,OPCH,0.01,-0.04
2020-11-03,KLKNF,-0.05,-0.29
2020-11-03,ENIC,73.55,1388.99
2020-11-03,EMR,1.1,0.95
2020-11-03,EXC,1.04,0.87
2020-11-03,KOPN,-0.01,-0.02
2020-11-03,OCFT,-0.69,-0.98
2020-11-03,BLD,2.1,1.78
2020-11-03,HRZN,0.34,0.31
2020-11-03,DAR,0.61,0.44
2020-11-03,DS,-0.16,-0.22
2020-11-03,KDSKF,1.01,1.05
2020-11-03,NPO,0.67,0.32
2020-11-03,EXPD,1.12,0.98
2020-11-03,WEC,0.84,0.76
2020-11-03,WTRG,0.23,0.23
2020-11-03,NSIT,1.38,1.14
2020-11-03,ES,1.02,1.02
2020-11-03,KE,0.65,0.33
2020-11-03,FPRX,-0.74,-0.6
2020-11-03,FI,-0.1,-0.08
2020-11-03,RACE,0.92,0.83
2020-11-03,PRU,3.21,2.72
2020-11-03,EAF,0.35,0.35
2020-11-03,VPG,0.4,0.25
2020-11-03,OXFD,-0.01,-0.05
2020-11-03,GWPH,-0.36,-0.83
2020-11-03,IT,0.91,0.53
2020-11-03,GTMEF,33.81,42.43
2020-11-03,INN,-0.37,-0.4
2020-11-03,HUM,3.08,2.81
2020-11-03,JELD,0.52,0.44
2020-11-03,HBM,-0.1,-0.12
2020-11-03,RHP,-2.14,-1.65
2020-11-03,LGIH,3.52,2.16
2020-11-03,ITUB,0.1,0.1
2020-11-03,SPHXF,0.14,0.23
2020-11-03,ZYME,-1.43,-0.89
2020-11-03,W,2.3,0.8
2020-11-03,KRMD,0.01,0.02
2020-11-03,UFPT,0.4,0.32
2020-11-03,NP,0.55,0.26
2020-11-03,WBT,0.07,-0.01
2020-11-03,TLKMF,57.45,49.2
2020-11-03,TTI,-0.09,-0.1
2020-11-03,NR,-0.22,-0.17
2020-11-03,MRCY,0.51,0.47
2020-11-03,NBR,-22.09,-24.07
2020-11-03,STAR,0.29,0.05
2020-11-03,SUPN,0.74,0.3
2020-11-03,NEX,-0.38,-0.37
2020-11-03,VSH,0.25,0.23
2020-11-03,JBGS,-0.18,-0.19
2020-11-03,TRMT,0.33,0.28
2020-11-03,ORTX,-0.2,-0.46
2020-11-03,TX,0.74,0.26
2020-11-03,ADUS,0.76,0.65
2020-11-03,LRFC,0.33,0.1
2020-11-03,BRY,0.17,0.19
2020-11-03,PSN,0.4,0.33
2020-11-03,STRL,0.55,0.45
2020-11-03,HNRG,0.06,0.17
2020-11-03,PGR,1.89,1.72
2020-11-03,PRTA,-0.77,-0.65
2020-11-03,MEC,-0.05,-0.04
2020-11-04,NUS,1.08,0.98
2020-11-03,HRTG,-0.19,-0.6
2020-11-05,CEVA,0.16,0.11
2020-11-05,GERN,-0.06,-0.06
2020-11-05,GM,2.83,1.38
2020-10-15,HOCFF,1.77,2.04
2020-10-15,WNS,0.73,0.53
2020-10-16,BOCH,0.26,0.23
2020-10-19,SAABF,5.43,4.05
2020-10-19,IBM,2.58,2.58
2020-10-19,WASH,1.06,1.04
2020-10-19,TBK,0.89,0.49
2020-10-19,SFBS,0.8,0.71
2020-10-19,BSRR,0.67,0.46
2020-10-19,IDXG,-1.36,-1.48
2020-10-19,BXS,0.69,0.54
2020-10-19,BOMXF,0.6,0.61
2020-10-19,ONB,0.47,0.33
2020-10-19,PFBC,1.15,1.05
2020-10-20,SNAP,0.01,-0.05
2020-10-20,PTSI,1.11,0.5
2020-10-20,REXR,0.21,0.08
2020-10-20,MAN,1.2,0.64
2020-10-20,NFLX,1.74,2.14
2020-10-20,TXN,1.45,1.28
2020-10-20,PM,1.42,1.36
2020-10-20,PCAR,1.11,0.98
2020-10-20,TER,1.18,1.12
2020-10-20,NVR,65.11,59.89
2020-10-20,SMBK,0.42,0.4
2020-10-20,PNR,0.7,0.51
2020-10-21,ACU,0.46,0.34
2020-10-21,AROW,0.71,0.56
2020-10-21,AVY,1.91,1.53
2020-10-21,AXTA,0.59,0.33
2020-10-21,ALFFF,0.77,0.34
2020-10-21,NVZMF,2.53,2.45
2020-10-21,IFCNF,3.24,6.01
2020-10-21,KGSDF,1.18,1.37
2020-10-21,AN,2.38,1.65
2020-10-21,ASAZF,2.28,1.91
2020-10-21,SVNLF,1.68,1.81
2020-10-21,TLSNF,0.51,0.44
2020-10-21,ALPKF,0.68,0.33
2020-10-21,ARR,0.35,0.34
2020-10-21,ATAZF,1.61,1.28
2020-10-21,PBBIF,2.91,2.12
2020-10-21,SREDF,1.9,1.23
2020-10-21,USAP,-0.44,-0.36
2020-10-21,APH,1.09,0.88
2020-10-21,ABT,0.98,0.91
2020-10-21,BRRDF,1.12,1.3
2020-10-21,TELNF,2.67,2.57
2020-10-21,PINE,0.04,0.04
2020-10-21,AKZOF,1.3,1.22
2020-10-21,ALGN,2.25,0.67
2020-10-21,KALU,0.33,0.18
2020-10-21,BCBP,0.47,0.11
2020-10-21,CADE,0.4,0.19
2020-10-21,BKR,0.04,0.04
2020-10-21,EGBN,1.28,0.81
2020-10-21,MCB,1.27,0.98
2020-10-21,BIIB,8.84,8.04
2020-10-21,CTBI,0.98,0.6
2020-10-21,TRST,0.15,0.12
2020-10-21,BPFH,0.27,0.16
2020-10-21,LOB,0.81,0.27
2020-10-21,MBCN,0.29,0.4
2020-10-21,LMST,0.28,0.14
2020-10-21,KGTFF,0.22,0.26
2020-10-21,OSBC,0.34,0.23
2020-10-21,UNTY,0.54,0.46
2020-10-21,STL,0.45,0.4
2020-10-21,BDN,1.6,0.06
2020-10-21,BCOV,0.11,-0.02
2020-10-21,TCBI,1.08,0.59
2020-10-21,FBC,3.88,2.32
2020-10-21,BOKF,2.19,1.56
2020-10-21,BOYJF,-0.06,-0.13
2020-10-21,GRBMF,0.79,0.56
2020-10-21,FMAO,0.4,0.43
2020-10-21,BANR,1.03,0.82
2020-10-21,CVBF,0.35,0.34
2020-10-21,STC,2.21,1.43
2020-10-21,LVS,-0.67,-0.73
2020-10-21,WHR,6.91,4.2
2020-10-21,ICLR,1.72,1.53
2020-10-21,IENVF,0.1,0.08
2020-10-21,NTRS,1.32,1.38
2020-10-21,SCL,1.56,1.4
2020-10-20,OCN,-1.09,0.4
2020-10-21,FCCO,0.31,0.31
2020-10-21,GNMLF,0.4,0.33
2020-10-21,WTFC,1.67,1.12
2020-10-21,SEIC,0.75,0.8
2020-10-21,EW,0.51,0.44
2020-10-21,TSC,0.26,0.21
2020-10-21,CSX,0.96,0.93
2020-10-21,GTY,0.27,0.27
2020-10-21,LRCX,5.67,5.2
2020-10-21,NWE,0.58,0.6
2020-10-21,HOCXF,-0.74,-0.74
2020-10-21,UMPQ,0.57,0.35
2020-10-21,UNF,1.66,1.62
2020-10-21,SLG,0.19,-0.22
2020-10-21,SLM,0.47,0.08
2020-10-21,VZ,1.25,1.22
2020-10-21,MTH,2.84,2.41
2020-10-21,LCMRF,0.32,0.28
2020-10-21,CLB,0.16,0.15
2020-10-21,IPG,0.53,0.33
2020-10-21,CMG,3.76,3.47
2020-10-21,CNS,0.67,0.6
2020-10-21,CCI,0.38,0.51
2020-10-21,SUI,0.78,0.56
2020-10-21,CPAMF,0.02,0.02
2020-10-21,DFS,2.45,1.56
2020-10-21,EVR,1.11,0.38
2020-10-21,ERIXF,1.99,1.33
2020-10-21,ERIC,0.23,0.17
2020-10-21,NEP,0.76,0.45
2020-10-21,NEE,0.67,0.65
2020-10-21,RUSHA,0.6,0.34
2020-10-21,EFX,1.87,1.6
2020-10-21,FBBPF,1.74,0.86
2020-10-21,FCFS,0.59,0.53
2020-10-21,TMO,5.63,4.31
2020-10-21,SCSG,0.19,0.17
2020-10-21,FR,0.28,0.21
2020-10-21,GGG,0.59,0.42
2020-10-21,GL,1.75,1.75
2020-10-21,HCSG,0.37,0.27
2020-10-21,MLLGF,0.26,0.15
2020-10-21,KNX,0.79,0.64
2020-10-21,HWKN,1.15,1.11
2020-10-21,SLGN,1.04,0.95
2020-10-21,LSTR,1.61,1.37
2020-10-21,WGO,1.45,0.93
2020-10-21,WSBC,0.66,0.53
2020-10-21,NTGR,1.13,0.66
2020-10-21,TSLA,0.76,0.57
2020-10-21,NDAQ,1.53,1.46
2020-10-21,LAD,6.89,6.23
2020-10-21,KMI,0.21,0.21
2020-10-21,TDY,2.48,2.36
2020-10-21,TRN,0.17,0.07
2020-10-21,XLNX,0.79,0.74
2020-10-21,UFPI,1.25,0.9
2020-10-21,UNLRF,48,50.63
2020-10-21,VMI,1.99,1.72
2020-10-21,KEY,0.41,0.37
2020-10-21,MMLP,-0.27,-0.24
2020-10-21,MANU,-21.59,-20
2020-10-21,ORINF,0.37,0.31
2020-10-21,FTI,0.16,0.22
2020-10-21,TZOO,0.11,-0.19
2020-10-21,EQBK,-6.01,0.43
2020-10-21,STXB,0.41,0.3
2020-08-13,FUTU,0.39,0.77
2020-03-31,FUTU,0.05,0.5049
2020-10-22,HTH,1.69,0.98
2020-10-21,SMBK,0.42,0.4
2020-11-04,ATXI,-0.06,-0.1
2020-11-04,RYAM,0.45,-0.14
2020-11-04,AQST,-0.49,-0.46
2020-11-04,AWK,1.46,1.38
2020-11-04,GOL,-1.8,-0.68
2020-11-04,UHAL,13.58,4.58
2020-11-04,ANSS,1.36,1.26
2020-11-04,APA,-0.16,-0.35
2020-11-04,ARTL,-0.2,-0.36
2020-11-04,FCRD,0.1,0.09
2020-11-04,AEE,1.47,1.47
2020-11-04,AFIN,-0.05,0.27
2020-11-04,VRSK,1.32,1.2
2020-11-04,PAHC,0.27,0.23
2020-11-03,AAIC,0.03,0.03
2020-11-04,AAIC,0.03,0.03
2020-11-04,AMSC,-0.13,-0.18
2020-11-04,ANVS,-0.15,-0.15
2020-11-04,ASTE,0.2,0.11
2020-11-04,ALB,1.09,0.78
2020-11-04,AHCO,-0.04,0.13
2020-11-04,ASC,-0.19,-0.19
2020-11-04,BAMXF,2.71,1.56
2020-11-04,ALLO,-0.52,-0.54
2020-11-04,ALL,2.94,1.66
2020-11-04,ALLT,-0.03,-0.05
2020-11-04,AMEH,0.45,0.22
2020-11-04,AVA,0.07,0.12
2020-11-04,JKHY,1.19,1.06
2020-11-04,PAAS,0.34,0.38
2020-11-04,TA,0.61,0.26
2020-11-04,ENIA,0.1,0.18
2020-11-04,AXNX,-0.24,-0.5
2020-11-04,ACAD,-0.54,-0.38
2020-11-04,ANAB,-0.87,-0.72
2020-11-04,ANIK,-0.45,-0.01
2020-11-04,ACRS,-0.25,-0.3
2020-11-04,LILA,-0.46,-0.05
2020-11-04,LILAK,-0.46,-0.24
2020-11-04,VTOL,0.18,0.54
2020-11-04,BRX,0.09,0.12
2020-11-04,ELF,0.16,0.13
2020-11-04,SBGI,-42.91,-3.17
2020-11-04,BKEP,0.18,0.08
2020-11-04,BLUE,-2.94,-3.01
2020-11-04,BKD,-0.7,-0.28
2020-11-04,BBSI,2.4,1.48
2020-11-04,BEP,-0.44,-0.12
2020-11-04,TTOO,-0.08,-0.08
2020-11-04,UBX,-0.52,-0.49
2020-11-04,NEWT,0.04,0.07
2020-11-04,LBRDA,0.38,0.7
2020-11-04,LBRDK,0.38,0.66
2020-11-04,BKCC,0.12,0.12
2020-11-04,BWEN,-0.06,-0.06
2020-11-04,VAC,-0.81,-0.59
2020-11-04,CAPL,0.56,0.19
2020-11-04,MTG,0.43,0.31
2020-11-04,LNC,-0.72,2.03
2020-11-04,SITM,0.23,0.15
2020-11-04,H,-1.48,-1.3
2020-11-04,IO,-1.16,-0.56
2020-11-04,CDXC,-0.07,-0.1
2020-11-04,CMP,-0.07,0.44
2020-11-04,CCJ,-0.2,-0.05
2020-11-04,CCU,0.08,0.11
2020-11-04,CHNG,0.32,0.25
2020-11-04,CTVA,-0.39,-0.42
2020-11-04,MRO,-0.28,-0.28
2020-11-04,RLH,-0.12,-0.28
2020-11-04,XEC,0.51,0.26
2020-11-04,CF,-0.13,0.07
2020-11-04,ORCC,0.33,0.35
2020-11-04,FSTR,0.64,0.1
2020-11-04,CIM,0.33,0.29
2020-11-04,GLRE,0.06,-0.1
2020-11-04,GHC,8.77,5.05
2020-11-04,SCPL,0.23,0.25
2020-11-04,CFMS,-0.09,-0.12
2020-11-04,STAA,0.08,0.04
